Id,Start time,Completion time,Email,Name,KIN Mentorship ID (Link to Spreadsheet),First Name,Last Name,Email Address,To which gender identity do you most identify?,Please indicate if you have a preference for what gender your mentor/mentee is:,How important is accessing and developing a professional AAPI network?,How open are you to exploring topics outside of your immediate career or academic focus in the mentorship?,"How much do you value a structured mentoring relationship (e.g., goal setting, progress tracking)?","How important is frequent communication (e.g., weekly or bi-weekly) in a mentoring relationship?",Select if you are a Kin Mentor or Kin Mentee,Would you be open to the possibility of having 2 Kin Mentees?,What industries can you provide mentorship on?,"How comfortable do you feel providing guidance on professional skills such as resume writing, interviewing, personal brand, presentation skills, etc.?",How confident do you feel in guiding your mentee in securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentee preference?,Who is your #2 Kin Mentee preference?,Who is your #3 Kin Mentee preference?,Who is your #4 Kin Mentee preference?,Who is your #5 Kin Mentee preference?,Who is your #6 Kin Mentee preference?,Who is your #7 Kin Mentee preference?,Who is your #8 Kin Mentee preference?,Who is your #9 Kin Mentee preference?,Who is your #10 Kin Mentee preference?,Who is your #11 Kin Mentee preference?,Who is your #12 Kin Mentee preference?,Who is your #13 Kin Mentee preference?,Who is your #14 Kin Mentee preference?,Who is your #15 Kin Mentee preference?,Would you be open to the possibility of having a 1 Kin Mentor: 2 Kin Mentee mentorship partnership?,What industries are you interested in receiving mentorship on?,"How important is enhancing professional skills (resume writing, interviewing, personal brand, presentation skills, etc.)?",How important is securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentor preference?,Who is your #2 Kin Mentor preference?,Who is your #3 Kin Mentor preference?,Who is your #4 Kin Mentor preference?,Who is your #5 Kin Mentor preference?,Who is your #6 Kin Mentor preference?,Who is your #7 Kin Mentor preference?,Who is your #8 Kin Mentor preference?,Who is your #9 Kin Mentor preference?,Who is your #10 Kin Mentor preference?,Who is your #11 Kin Mentor preference?,Who is your #12 Kin Mentor preference?,Who is your #13 Kin Mentor preference?,Who is your #14 Kin Mentor preference?,Who is your #15 Kin Mentor preference?,How comfortable do you feel in asking for help in achieving your academic and career goals?,How prepared do you feel to take the next steps in your career?,How connected do you feel to a network of professionals to achieve your academic and career goals?,"As an AAPI student, how empowered (supported and confident) do you feel in your ability to achieve your career goals?",How connected do you feel to the AAPI community?,Is there anything else that you would like us to consider as part of the matching process?
736099,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Dorian Locke,199,Dorian,Locke,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,4,2,"8","9",Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Finance;Legal;,"10",7,185,191,61,33,113,99,178,150,26,172,93,6,152,133,105,7,7,10,"1",9,Filler String
313444,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elise Wilder,0,Elise,Wilder,sample@email.com,Male,Female,1,8,"1","9",Kin Mentor,Yes,Legal;,"7",5,57,33,108,148,85,64,83,153,17,142,125,51,184,69,104,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
370881,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Roman Hayes,1,Roman,Hayes,sample@email.com,Female,Female,8,9,"3","4",Kin Mentor,No,Agriculture;Media and News;Engineering;Human Resources;,"8",3,124,116,27,18,160,45,16,131,78,159,62,106,140,145,28,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
608363,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Faye Remington,2,Faye,Remington,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,4,7,"8","2",Kin Mentor,Yes,Engineering;Government;Accounting;Consulting;Fashion;,"8",9,112,71,69,172,118,110,52,141,104,105,171,36,181,103,44,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
863824,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Caspian Lowe,3,Caspian,Lowe,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,6,8,"6","7",Kin Mentor,Yes,Pharmaceutical;,"3",1,14,67,134,148,110,114,102,25,64,141,100,169,71,172,163,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
431801,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Etta Monroe,4,Etta,Monroe,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,4,4,"5","8",Kin Mentor,Yes,Legal;,"9",3,28,76,93,5,25,108,56,151,103,41,132,156,197,43,195,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
678441,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Griffin Cross,5,Griffin,Cross,sample@email.com,Female,Female,1,5,"4","5",Kin Mentor,No,Arts and Design;Fashion;,"9",8,154,4,48,9,18,149,52,109,143,49,95,5,178,25,148,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
426080,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ivy Mathis,6,Ivy,Mathis,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,7,8,"1","6",Kin Mentor,Yes,Agriculture;Consulting;Human Resources;,"3",1,3,191,19,18,90,13,112,34,155,76,44,72,41,135,139,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
488586,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Orin Hale,7,Orin,Hale,sample@email.com,Male,Female,8,5,"10","3",Kin Mentor,No,Food and Beverage;,"9",10,192,69,102,159,188,150,124,149,176,147,137,145,135,106,161,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
754097,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elara Clarke,8,Elara,Clarke,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,3,2,"3","8",Kin Mentor,Yes,Media and News;Hospitality;Real Estate;Engineering;Consulting;,"7",2,172,110,190,2,106,65,13,6,14,144,5,82,42,193,148,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
823874,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Caden Foster,9,Caden,Foster,sample@email.com,Female,Female,8,9,"9","2",Kin Mentor,No,Other;Media and News;,"3",2,112,0,28,140,198,139,117,118,91,96,153,128,43,180,170,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
426816,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Liana Grey,10,Liana,Grey,sample@email.com,Male,Female,10,3,"5","9",Kin Mentor,No,Hospitality;,"9",10,125,121,157,135,14,98,71,19,33,27,4,193,196,59,12,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
516265,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Holden Drake,11,Holden,Drake,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,5,9,"4","4",Kin Mentor,Yes,Entertainment;Accounting;,"9",8,15,86,164,33,134,94,2,8,117,115,5,82,196,160,153,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
901550,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Isolde Finch,12,Isolde,Finch,sample@email.com,Female,Male,6,8,"5","4",Kin Mentor,Yes,Healthcare;,"7",1,86,121,79,142,47,134,105,184,191,95,75,107,115,132,153,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
292644,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Paxton Whitmore,13,Paxton,Whitmore,sample@email.com,Female,Male,3,8,"5","7",Kin Mentor,No,Hospitality;Advertising/Marketing;Food and Beverage;Consulting;Entertainment;,"1",5,167,65,97,51,29,125,59,35,157,84,102,118,193,83,174,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
100403,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Seren Hayes,14,Seren,Hayes,sample@email.com,Female,No Preference,7,1,"3","4",Kin Mentor,No,Legal;Education;,"7",1,57,90,37,165,130,50,85,13,51,20,133,52,141,92,179,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
671524,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Zander Lake,15,Zander,Lake,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,6,4,"6","5",Kin Mentor,Yes,Engineering;Entertainment;Human Resources;,"10",8,86,1,130,99,151,71,149,188,121,59,42,173,90,182,82,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
940228,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lyra Harlan,16,Lyra,Harlan,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,3,10,"1","4",Kin Mentor,No,Arts and Design;,"3",7,67,34,145,28,9,196,180,4,199,60,101,136,123,39,124,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
680997,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Reeve Walton,17,Reeve,Walton,sample@email.com,Female,Female,1,5,"6","2",Kin Mentor,No,Education;Aerospace;Agriculture;Advertising/Marketing;Engineering;,"5",3,108,135,31,79,44,28,34,72,38,169,63,53,98,67,177,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
728807,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Marigold Shaw,18,Marigold,Shaw,sample@email.com,Female,Male,2,10,"9","8",Kin Mentor,Yes,Engineering;,"5",10,175,98,113,137,148,43,143,69,151,85,124,77,150,179,51,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
936444,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Bowen Gray,19,Bowen,Gray,sample@email.com,Female,Male,5,9,"3","5",Kin Mentor,No,Finance;,"3",4,74,48,184,5,60,36,32,106,196,172,140,96,145,190,34,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
3905,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elysia Hale,20,Elysia,Hale,sample@email.com,Male,Male,7,10,"1","10",Kin Mentor,No,Advertising/Marketing;Legal;Pharmaceutical;,"3",7,39,187,3,7,31,185,46,40,183,96,43,132,179,180,106,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
932761,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Luca Monroe,21,Luca,Monroe,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,6,5,"5","1",Kin Mentor,Yes,Engineering;,"10",7,23,121,66,81,78,157,37,75,176,108,142,172,76,88,151,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
985190,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Naya Reid,22,Naya,Reid,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,9,6,"4","7",Kin Mentor,Yes,Government;Human Resources;Healthcare;Entrepreneurship;Nonprofit;,"7",5,145,161,41,8,47,42,16,159,191,61,54,31,36,167,176,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
213055,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maxton Carter,23,Maxton,Carter,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,4,9,"4","6",Kin Mentor,Yes,Real Estate;Other;Finance;,"4",10,76,15,166,131,124,106,187,63,83,86,174,156,78,143,0,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
573086,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Opal Tate,24,Opal,Tate,sample@email.com,Female,No Preference,6,5,"1","6",Kin Mentor,No,Real Estate;Media and News;Fashion;Entrepreneurship;Aerospace;,"1",4,121,85,25,73,186,106,53,112,7,144,98,31,199,184,27,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
553301,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Zephyr Bowen,25,Zephyr,Bowen,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,1,2,"6","10",Kin Mentor,Yes,Consulting;Healthcare;Education;Human Resources;Accounting;,"4",9,6,89,197,91,178,16,82,188,21,113,62,196,29,34,149,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
377647,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Alina Morgan,26,Alina,Morgan,sample@email.com,Female,Male,10,6,"5","9",Kin Mentor,No,Food and Beverage;Technology;Government;,"3",7,177,16,191,29,67,165,112,181,77,184,4,190,62,144,178,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
422795,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lachlan Woods,27,Lachlan,Woods,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,5,3,"10","7",Kin Mentor,Yes,Consulting;Agriculture;Advertising/Marketing;Technology;,"10",5,181,187,135,188,152,114,52,195,92,142,0,104,26,162,141,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
79031,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Talia Drake,28,Talia,Drake,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,1,1,"6","10",Kin Mentor,Yes,Healthcare;Entertainment;Advertising/Marketing;,"1",1,134,127,150,155,83,116,143,60,95,36,105,177,141,198,23,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
554193,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Theron Hale,29,Theron,Hale,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,5,2,"3","4",Kin Mentor,Yes,Legal;Real Estate;Healthcare;,"6",8,170,156,163,29,40,150,186,183,137,25,127,22,106,89,71,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
710243,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sylvie Reid,30,Sylvie,Reid,sample@email.com,Male,Male,3,10,"10","9",Kin Mentor,Yes,Technology;Entertainment;,"8",8,123,126,194,35,170,59,49,132,7,171,141,18,131,14,195,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
773867,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Atlas Vaughn,31,Atlas,Vaughn,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,5,2,"9","7",Kin Mentor,No,Other;Technology;Hospitality;Entrepreneurship;Aerospace;,"10",7,67,134,89,196,63,68,140,115,197,118,155,26,11,87,49,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
126141,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elinor Fields,32,Elinor,Fields,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,10,2,"10","3",Kin Mentor,No,Healthcare;Engineering;Hospitality;,"2",2,147,127,160,12,55,137,84,94,167,72,117,7,135,58,76,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
382163,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sterling Voss,33,Sterling,Voss,sample@email.com,Female,No Preference,7,2,"5","8",Kin Mentor,No,Arts and Design;Accounting;Healthcare;Education;Technology;,"1",5,139,120,74,166,140,182,63,58,198,143,160,10,137,36,4,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
309630,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Livia Hart,34,Livia,Hart,sample@email.com,Female,No Preference,6,6,"1","3",Kin Mentor,Yes,Aerospace;Nonprofit;,"2",5,181,134,67,40,192,130,7,151,184,197,123,31,106,187,64,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
840980,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Arden Lowe,35,Arden,Lowe,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,2,3,"3","8",Kin Mentor,No,Entrepreneurship;Technology;Entertainment;,"1",3,169,29,16,75,150,90,1,106,40,36,114,80,47,84,189,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
114391,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rhett Palmer,36,Rhett,Palmer,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,9,10,"5","7",Kin Mentor,No,Real Estate;Aerospace;,"5",6,129,33,86,135,196,188,76,118,21,40,69,103,116,194,140,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
423984,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Verona Maddox,37,Verona,Maddox,sample@email.com,Male,No Preference,9,10,"6","1",Kin Mentor,No,Human Resources;Engineering;Fashion;Legal;,"5",2,33,59,41,80,185,197,65,32,121,30,102,5,70,133,43,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
536925,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Declan Reed,38,Declan,Reed,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,5,9,"6","2",Kin Mentor,Yes,Healthcare;Engineering;Government;Finance;,"8",1,39,42,188,126,68,75,178,175,19,6,154,137,73,187,195,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
51325,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Amara Hayes,39,Amara,Hayes,sample@email.com,Female,Female,2,10,"2","6",Kin Mentor,Yes,Education;Hospitality;Media and News;Nonprofit;Entrepreneurship;,"6",3,96,181,131,194,32,28,198,102,136,190,99,169,130,80,88,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
652379,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Owen Frost,40,Owen,Frost,sample@email.com,Female,No Preference,7,6,"6","5",Kin Mentor,No,Technology;Real Estate;Nonprofit;Fashion;,"9",6,71,106,179,159,123,196,69,142,36,136,145,125,62,87,98,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
794235,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Brielle Larson,41,Brielle,Larson,sample@email.com,Male,Female,10,5,"4","4",Kin Mentor,Yes,Hospitality;Finance;Other;Pharmaceutical;,"9",4,131,61,24,159,64,190,50,49,183,51,162,138,98,118,108,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
963583,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Kael Montgomery,42,Kael,Montgomery,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,3,7,"4","4",Kin Mentor,Yes,Education;Fashion;,"5",7,54,193,126,174,18,36,143,154,70,113,47,131,35,68,104,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
752990,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Odalys Quinn,43,Odalys,Quinn,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,8,4,"7","8",Kin Mentor,Yes,Hospitality;Real Estate;,"4",7,192,184,92,173,186,2,140,85,4,28,125,63,100,141,108,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
127523,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Soren Beck,44,Soren,Beck,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,8,1,"2","1",Kin Mentor,Yes,Consulting;Legal;Government;Arts and Design;,"9",9,188,82,108,90,80,117,43,159,45,114,146,122,152,133,184,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
878265,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Astrid Maddox,45,Astrid,Maddox,sample@email.com,Female,Female,3,2,"1","5",Kin Mentor,No,Fashion;Entrepreneurship;Legal;Government;Human Resources;,"3",8,114,196,69,145,79,10,101,126,75,150,28,151,164,169,136,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
319730,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Drake Langston,46,Drake,Langston,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,2,9,"9","10",Kin Mentor,No,Arts and Design;Finance;Media and News;Entrepreneurship;,"8",7,193,123,99,186,90,135,124,72,52,144,76,194,73,166,53,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
200940,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maeva Price,47,Maeva,Price,sample@email.com,Male,Female,10,10,"2","8",Kin Mentor,No,Healthcare;Education;,"1",9,118,170,129,181,49,21,160,175,62,194,171,74,77,138,122,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
202106,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Camden Lang,48,Camden,Lang,sample@email.com,Female,No Preference,3,10,"9","1",Kin Mentor,Yes,Healthcare;Agriculture;,"8",2,165,180,9,27,43,18,113,173,192,137,77,67,189,88,157,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
222409,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Aurora Vale,49,Aurora,Vale,sample@email.com,Male,Male,1,1,"7","10",Kin Mentor,Yes,Pharmaceutical;Government;Other;Technology;,"7",7,9,8,12,196,29,199,172,134,122,56,182,142,117,78,67,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
278159,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Eamon Hart,50,Eamon,Hart,sample@email.com,Female,No Preference,9,4,"3","3",Kin Mentor,Yes,Finance;Real Estate;,"1",9,42,87,151,114,63,19,64,175,187,116,137,54,48,6,10,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
391236,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ember Whitman,51,Ember,Whitman,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,3,7,"7","2",Kin Mentor,Yes,Human Resources;Fashion;,"9",7,57,173,75,193,4,102,134,73,138,130,14,191,116,163,91,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
982437,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Tristan March,52,Tristan,March,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,3,2,"1","3",Kin Mentor,No,Media and News;,"5",7,177,36,61,174,110,27,166,11,158,187,189,108,48,69,18,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
695089,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Isla Nairn,53,Isla,Nairn,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,9,6,"3","1",Kin Mentor,No,Aerospace;Entrepreneurship;,"6",8,6,179,100,42,70,30,68,71,111,93,134,44,146,122,84,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
767376,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Warren Hayes,54,Warren,Hayes,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,6,7,"2","6",Kin Mentor,Yes,Healthcare;Real Estate;Government;Pharmaceutical;,"2",6,146,107,64,139,97,176,32,98,25,136,157,16,65,3,133,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
827784,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Paloma Quinn,55,Paloma,Quinn,sample@email.com,Male,Female,10,4,"3","7",Kin Mentor,Yes,Nonprofit;Legal;,"9",9,140,10,190,109,157,85,34,68,16,155,1,152,194,148,94,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
263533,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rowan Tate,56,Rowan,Tate,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,4,6,"1","2",Kin Mentor,Yes,Other;Engineering;Fashion;,"10",5,185,141,129,116,113,22,169,167,73,182,39,1,107,94,190,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
506438,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Vivienne Bell,57,Vivienne,Bell,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,6,9,"8","8",Kin Mentor,No,Entertainment;Finance;Consulting;,"10",6,64,109,122,157,84,169,47,101,191,167,17,87,188,3,45,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
655066,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Everett Lewis,58,Everett,Lewis,sample@email.com,Male,No Preference,5,10,"2","1",Kin Mentor,No,Accounting;Human Resources;,"3",3,25,13,146,90,97,44,95,117,72,66,70,49,182,190,30,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
805783,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Leona Shaw,59,Leona,Shaw,sample@email.com,Female,Female,5,8,"4","4",Kin Mentor,No,Advertising/Marketing;Human Resources;Aerospace;Engineering;Hospitality;,"2",5,26,167,135,82,21,72,70,171,47,169,41,35,166,46,78,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
334707,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Griffin Vaughn,60,Griffin,Vaughn,sample@email.com,Male,Female,2,1,"7","6",Kin Mentor,No,Hospitality;,"9",6,10,128,92,14,124,157,16,97,40,82,89,151,168,111,149,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
558698,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sylvia Rhodes,61,Sylvia,Rhodes,sample@email.com,Female,Female,3,4,"3","6",Kin Mentor,Yes,Hospitality;Entertainment;,"10",3,55,23,119,166,82,86,162,137,114,46,3,196,192,115,69,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
293947,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Linden Fox,62,Linden,Fox,sample@email.com,Female,No Preference,3,8,"8","3",Kin Mentor,Yes,Finance;,"2",8,34,115,14,31,94,178,74,173,190,21,100,189,142,179,156,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
460914,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Freya Bell,63,Freya,Bell,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,9,1,"4","1",Kin Mentor,Yes,Finance;Engineering;Nonprofit;,"1",9,189,146,127,48,129,117,149,180,193,84,119,165,164,177,183,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
161312,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Beckett Monroe,64,Beckett,Monroe,sample@email.com,Female,Female,4,10,"2","8",Kin Mentor,No,Accounting;,"4",1,108,151,37,135,7,84,58,101,188,30,178,157,164,113,122,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
688573,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Cora Haynes,65,Cora,Haynes,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,3,5,"9","6",Kin Mentor,No,Hospitality;Human Resources;,"5",10,182,121,21,169,88,164,181,146,173,5,33,66,0,95,132,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
478573,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Wilder Finch,66,Wilder,Finch,sample@email.com,Female,Male,9,9,"2","9",Kin Mentor,Yes,Nonprofit;Food and Beverage;Finance;,"4",10,171,56,147,58,149,119,70,88,66,131,133,144,138,63,27,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
457733,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Mira Langston,67,Mira,Langston,sample@email.com,Male,No Preference,5,7,"5","8",Kin Mentor,Yes,Pharmaceutical;,"9",9,78,6,130,79,124,55,150,181,23,188,76,21,34,71,17,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
373497,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Evander Brooks,68,Evander,Brooks,sample@email.com,Female,Female,4,5,"9","3",Kin Mentor,Yes,Technology;,"3",8,32,66,64,43,62,124,35,126,128,1,53,96,165,108,147,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
