Id,Start time,Completion time,Email,Name,KIN Mentorship ID (Link to Spreadsheet),First Name,Last Name,Email Address,To which gender identity do you most identify?,Please indicate if you have a preference for what gender your mentor/mentee is:,How important is accessing and developing a professional AAPI network?,How open are you to exploring topics outside of your immediate career or academic focus in the mentorship?,"How much do you value a structured mentoring relationship (e.g., goal setting, progress tracking)?","How important is frequent communication (e.g., weekly or bi-weekly) in a mentoring relationship?",Select if you are a Kin Mentor or Kin Mentee,Would you be open to the possibility of having 2 Kin Mentees?,What industries can you provide mentorship on?,"How comfortable do you feel providing guidance on professional skills such as resume writing, interviewing, personal brand, presentation skills, etc.?",How confident do you feel in guiding your mentee in securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentee preference?,Who is your #2 Kin Mentee preference?,Who is your #3 Kin Mentee preference?,Who is your #4 Kin Mentee preference?,Who is your #5 Kin Mentee preference?,Who is your #6 Kin Mentee preference?,Who is your #7 Kin Mentee preference?,Who is your #8 Kin Mentee preference?,Who is your #9 Kin Mentee preference?,Who is your #10 Kin Mentee preference?,Who is your #11 Kin Mentee preference?,Who is your #12 Kin Mentee preference?,Who is your #13 Kin Mentee preference?,Who is your #14 Kin Mentee preference?,Who is your #15 Kin Mentee preference?,Would you be open to the possibility of having a 1 Kin Mentor: 2 Kin Mentee mentorship partnership?,What industries are you interested in receiving mentorship on?,"How important is enhancing professional skills (resume writing, interviewing, personal brand, presentation skills, etc.)?",How important is securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentor preference?,Who is your #2 Kin Mentor preference?,Who is your #3 Kin Mentor preference?,Who is your #4 Kin Mentor preference?,Who is your #5 Kin Mentor preference?,Who is your #6 Kin Mentor preference?,Who is your #7 Kin Mentor preference?,Who is your #8 Kin Mentor preference?,Who is your #9 Kin Mentor preference?,Who is your #10 Kin Mentor preference?,Who is your #11 Kin Mentor preference?,Who is your #12 Kin Mentor preference?,Who is your #13 Kin Mentor preference?,Who is your #14 Kin Mentor preference?,Who is your #15 Kin Mentor preference?,How comfortable do you feel in asking for help in achieving your academic and career goals?,How prepared do you feel to take the next steps in your career?,How connected do you feel to a network of professionals to achieve your academic and career goals?,"As an AAPI student, how empowered (supported and confident) do you feel in your ability to achieve your career goals?",How connected do you feel to the AAPI community?,Is there anything else that you would like us to consider as part of the matching process?
733548,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Faye Remington,2,Faye,Remington,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,4,1,10,4,Kin Mentor,Yes,Entertainment;Government;Other;Agriculture;Engineering;,4,6,92,52,99,43,90,101,141,156,53,161,138,166,157,170,183,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
357854,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Caspian Lowe,3,Caspian,Lowe,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,6,7,4,5,Kin Mentor,No,Nonprofit;Advertising/Marketing;,8,9,12,36,190,14,83,18,173,154,107,60,37,52,21,39,168,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
593645,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Etta Monroe,4,Etta,Monroe,sample@email.com,Male,No Preference,8,1,7,4,Kin Mentor,No,Aerospace;Accounting;Consulting;,7,3,126,109,73,26,139,133,113,110,157,136,107,170,22,151,168,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
206834,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Griffin Cross,5,Griffin,Cross,sample@email.com,Female,No Preference,9,4,6,5,Kin Mentor,No,Human Resources;,8,3,130,143,124,80,181,67,94,170,86,17,61,81,71,188,72,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
319797,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ivy Mathis,6,Ivy,Mathis,sample@email.com,Male,Male,9,5,7,6,Kin Mentor,No,Aerospace;Advertising/Marketing;Food and Beverage;Agriculture;Engineering;,1,9,152,130,126,174,42,167,32,61,56,188,9,31,145,57,123,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
804124,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Orin Hale,7,Orin,Hale,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,6,4,7,2,Kin Mentor,Yes,Pharmaceutical;Advertising/Marketing;Real Estate;,3,4,154,29,78,52,17,62,151,185,120,174,132,12,48,61,109,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
65492,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elara Clarke,8,Elara,Clarke,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,2,7,3,2,Kin Mentor,No,Fashion;Other;,1,8,32,126,125,188,183,87,36,73,83,24,176,179,142,110,9,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
670513,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Caden Foster,9,Caden,Foster,sample@email.com,Male,Female,7,7,4,9,Kin Mentor,Yes,Arts and Design;Real Estate;Agriculture;Food and Beverage;,10,9,147,128,70,197,121,14,41,156,172,8,130,125,64,144,96,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
211286,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Liana Grey,10,Liana,Grey,sample@email.com,Male,Female,4,3,2,6,Kin Mentor,No,Education;Entertainment;Human Resources;Engineering;,7,7,149,169,189,78,125,107,97,141,31,52,126,99,131,188,80,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
75975,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Holden Drake,11,Holden,Drake,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,10,7,7,8,Kin Mentor,Yes,Media and News;Arts and Design;Education;Consulting;,4,5,110,4,18,167,77,133,13,97,43,149,91,19,132,154,162,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
12700,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Isolde Finch,12,Isolde,Finch,sample@email.com,Male,Male,5,3,3,4,Kin Mentor,No,Entrepreneurship;Media and News;Aerospace;Real Estate;,2,5,1,100,105,155,150,91,193,116,55,6,28,101,178,41,52,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
551079,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Paxton Whitmore,13,Paxton,Whitmore,sample@email.com,Male,Male,7,6,1,9,Kin Mentor,No,Human Resources;Fashion;,9,3,150,23,115,164,182,22,3,157,38,11,90,18,103,116,65,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
533800,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Seren Hayes,14,Seren,Hayes,sample@email.com,Female,Female,2,10,5,6,Kin Mentor,Yes,Entrepreneurship;Finance;Arts and Design;Real Estate;,3,8,0,112,185,80,5,149,140,125,15,175,9,184,54,176,2,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
139599,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Zander Lake,15,Zander,Lake,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,4,5,8,10,Kin Mentor,Yes,Entertainment;Media and News;Entrepreneurship;Government;Engineering;,2,7,177,48,189,159,171,87,80,6,74,94,32,126,2,105,51,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
186740,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lyra Harlan,16,Lyra,Harlan,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,2,1,9,10,Kin Mentor,No,Other;Real Estate;Technology;Aerospace;Accounting;,10,3,10,146,165,103,134,30,3,144,91,41,151,11,12,70,32,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
763161,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Reeve Walton,17,Reeve,Walton,sample@email.com,Female,Male,4,8,9,5,Kin Mentor,No,Consulting;Legal;Healthcare;,1,10,166,142,7,57,108,182,174,12,51,76,67,25,122,139,114,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
861271,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Marigold Shaw,18,Marigold,Shaw,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,9,8,10,4,Kin Mentor,Yes,Agriculture;,5,6,77,23,41,171,44,18,38,20,25,179,47,63,148,75,160,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
470202,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Bowen Gray,19,Bowen,Gray,sample@email.com,Male,Female,2,8,4,10,Kin Mentor,Yes,Other;,4,3,78,109,169,170,179,133,155,182,44,96,83,146,65,27,45,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
436102,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elysia Hale,20,Elysia,Hale,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,10,7,9,6,Kin Mentor,Yes,Government;,3,5,103,49,21,74,148,139,88,53,76,183,102,34,72,64,185,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
395124,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Luca Monroe,21,Luca,Monroe,sample@email.com,Male,Male,3,6,3,4,Kin Mentor,No,Agriculture;Hospitality;,7,10,38,177,6,144,21,32,91,4,85,197,39,3,196,56,187,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
467678,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Naya Reid,22,Naya,Reid,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,9,3,3,2,Kin Mentor,Yes,Government;Aerospace;Healthcare;Consulting;,7,9,91,184,146,125,177,152,38,138,145,199,4,108,6,8,192,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
339912,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maxton Carter,23,Maxton,Carter,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,5,4,9,8,Kin Mentor,Yes,Education;Technology;Nonprofit;,2,9,170,64,65,69,107,81,95,21,38,187,15,137,60,169,47,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
276308,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Opal Tate,24,Opal,Tate,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,10,10,6,7,Kin Mentor,Yes,Agriculture;,3,9,54,161,120,154,171,39,40,65,160,6,24,163,88,59,108,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
152967,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Zephyr Bowen,25,Zephyr,Bowen,sample@email.com,Male,No Preference,3,7,10,1,Kin Mentor,Yes,Technology;,8,4,72,46,3,60,115,145,159,77,140,15,39,1,135,156,8,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
615504,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Alina Morgan,26,Alina,Morgan,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,4,1,1,1,Kin Mentor,No,Human Resources;,6,10,112,11,63,182,55,125,53,43,141,187,120,139,6,22,60,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
302392,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lachlan Woods,27,Lachlan,Woods,sample@email.com,Male,Male,2,7,9,7,Kin Mentor,No,Technology;Human Resources;,4,7,59,22,30,67,168,75,24,132,110,85,130,62,51,39,31,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
200382,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Talia Drake,28,Talia,Drake,sample@email.com,Male,Male,6,5,4,1,Kin Mentor,Yes,Food and Beverage;Other;Pharmaceutical;,4,6,169,131,15,145,123,110,176,8,137,141,68,35,144,55,119,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
649450,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Theron Hale,29,Theron,Hale,sample@email.com,Male,Male,7,1,8,10,Kin Mentor,Yes,Real Estate;Accounting;Other;Engineering;,2,2,10,97,52,110,168,151,115,14,73,83,40,68,131,106,111,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
26854,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sylvie Reid,30,Sylvie,Reid,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,9,6,1,8,Kin Mentor,No,Nonprofit;Technology;Finance;Fashion;Entertainment;,3,4,99,93,100,11,56,145,63,108,146,167,92,78,192,85,173,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
595087,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Atlas Vaughn,31,Atlas,Vaughn,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,8,7,2,8,Kin Mentor,Yes,Technology;Real Estate;Human Resources;Aerospace;,3,7,89,50,167,4,79,172,14,117,77,65,132,48,86,72,118,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
179020,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elinor Fields,32,Elinor,Fields,sample@email.com,Male,Male,2,1,4,2,Kin Mentor,No,Accounting;Entrepreneurship;Engineering;Other;Human Resources;,8,8,17,15,140,112,177,195,104,141,154,50,39,169,146,82,95,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
115430,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sterling Voss,33,Sterling,Voss,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,7,6,10,5,Kin Mentor,Yes,Human Resources;Media and News;Finance;Arts and Design;,6,5,24,78,132,87,94,144,50,7,151,123,91,16,71,61,181,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
458418,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Livia Hart,34,Livia,Hart,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,10,7,2,1,Kin Mentor,Yes,Entrepreneurship;Government;,4,10,159,193,115,146,29,199,98,154,48,50,87,10,136,41,28,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
245064,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Arden Lowe,35,Arden,Lowe,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,9,6,7,4,Kin Mentor,No,Entrepreneurship;Consulting;Government;Technology;,1,9,11,172,72,14,109,59,167,145,37,124,188,7,134,99,161,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
952712,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rhett Palmer,36,Rhett,Palmer,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,3,9,3,6,Kin Mentor,Yes,Nonprofit;Engineering;Advertising/Marketing;Pharmaceutical;,5,9,74,37,148,54,154,20,171,196,69,65,160,98,144,75,167,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
214059,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Verona Maddox,37,Verona,Maddox,sample@email.com,Female,Female,10,9,10,4,Kin Mentor,No,Food and Beverage;Accounting;Finance;Other;Advertising/Marketing;,2,4,60,137,98,187,193,128,184,103,172,45,102,85,48,63,156,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
647101,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Declan Reed,38,Declan,Reed,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,9,4,6,3,Kin Mentor,Yes,Accounting;Agriculture;Media and News;Fashion;Finance;,10,6,38,49,59,7,145,77,157,89,191,11,164,123,31,180,86,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
244949,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Amara Hayes,39,Amara,Hayes,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,9,6,1,1,Kin Mentor,Yes,Food and Beverage;Consulting;Entertainment;,8,7,195,86,102,40,142,116,193,49,53,43,113,76,15,82,114,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
996248,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Owen Frost,40,Owen,Frost,sample@email.com,Female,Female,8,6,9,2,Kin Mentor,No,Fashion;Hospitality;Real Estate;Human Resources;Entrepreneurship;,8,3,194,74,180,17,81,131,70,161,33,40,159,128,77,57,151,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
720537,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Brielle Larson,41,Brielle,Larson,sample@email.com,Female,No Preference,5,10,10,7,Kin Mentor,Yes,Pharmaceutical;,4,9,80,107,184,155,73,83,195,31,117,56,71,135,191,160,70,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
204533,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Kael Montgomery,42,Kael,Montgomery,sample@email.com,Male,Female,9,1,8,6,Kin Mentor,No,Technology;Media and News;,3,1,195,54,139,151,27,155,112,138,0,194,78,24,56,37,119,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
477082,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Odalys Quinn,43,Odalys,Quinn,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,7,4,10,4,Kin Mentor,No,Advertising/Marketing;,4,2,33,11,146,120,76,178,91,13,15,8,124,113,195,189,156,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
747799,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Soren Beck,44,Soren,Beck,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,10,1,8,3,Kin Mentor,No,Engineering;Nonprofit;Government;,4,6,161,168,89,131,167,9,107,105,150,140,3,59,93,68,58,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
432782,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Astrid Maddox,45,Astrid,Maddox,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,1,2,1,1,Kin Mentor,Yes,Arts and Design;,1,8,101,71,195,135,100,44,144,67,162,33,109,189,72,133,157,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
540988,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Drake Langston,46,Drake,Langston,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,4,9,9,9,Kin Mentor,No,Technology;Aerospace;Human Resources;Accounting;Arts and Design;,8,8,176,27,152,199,125,91,170,184,192,5,10,158,109,83,146,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
249561,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maeva Price,47,Maeva,Price,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,6,9,1,6,Kin Mentor,Yes,Advertising/Marketing;Fashion;,9,3,133,145,159,101,127,152,136,118,6,51,36,100,131,73,95,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
63043,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Camden Lang,48,Camden,Lang,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,10,6,4,1,Kin Mentor,No,Hospitality;Real Estate;,5,2,132,55,74,94,120,34,15,112,102,78,103,62,51,84,76,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
504118,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Aurora Vale,49,Aurora,Vale,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,5,10,8,6,Kin Mentor,No,Entrepreneurship;Real Estate;,3,9,172,0,67,59,84,47,40,185,183,61,17,39,196,24,66,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
901130,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Eamon Hart,50,Eamon,Hart,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,5,7,8,3,Kin Mentor,No,Food and Beverage;Other;Nonprofit;,10,3,146,157,169,165,187,33,160,103,105,107,136,145,198,99,177,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
404421,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ember Whitman,51,Ember,Whitman,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,4,10,10,9,Kin Mentor,No,Nonprofit;,10,9,131,146,24,36,83,70,110,179,4,143,165,155,17,187,76,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
377462,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Tristan March,52,Tristan,March,sample@email.com,Female,Female,1,8,1,5,Kin Mentor,Yes,Food and Beverage;Hospitality;Aerospace;Advertising/Marketing;,10,9,72,2,145,155,161,92,37,165,187,116,198,182,5,176,34,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
370723,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Isla Nairn,53,Isla,Nairn,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,9,10,4,1,Kin Mentor,Yes,Finance;Advertising/Marketing;Accounting;Healthcare;Legal;,2,10,84,7,38,4,153,122,16,60,67,147,187,1,151,175,2,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
465069,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Warren Hayes,54,Warren,Hayes,sample@email.com,Male,No Preference,6,9,9,3,Kin Mentor,Yes,Other;Consulting;,9,2,110,151,161,75,1,133,132,97,173,58,12,40,36,142,166,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
34429,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Paloma Quinn,55,Paloma,Quinn,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,5,4,10,1,Kin Mentor,Yes,Education;Fashion;,8,4,160,185,22,142,82,110,77,62,174,18,136,122,85,47,68,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
566639,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rowan Tate,56,Rowan,Tate,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,1,8,7,5,Kin Mentor,No,Advertising/Marketing;,1,7,102,119,25,91,122,11,34,156,35,187,160,82,174,114,33,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
803738,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Vivienne Bell,57,Vivienne,Bell,sample@email.com,Female,Male,7,2,5,5,Kin Mentor,Yes,Food and Beverage;Agriculture;Finance;,4,10,9,172,20,128,140,97,175,116,182,154,106,196,121,185,120,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
273317,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Everett Lewis,58,Everett,Lewis,sample@email.com,Male,No Preference,8,5,8,3,Kin Mentor,Yes,Arts and Design;Legal;Education;Pharmaceutical;,2,10,180,157,187,147,192,174,70,133,107,178,156,41,36,149,72,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
424216,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Leona Shaw,59,Leona,Shaw,sample@email.com,Female,Female,4,6,4,5,Kin Mentor,No,Entertainment;Advertising/Marketing;Engineering;Nonprofit;,6,2,81,131,8,135,95,17,21,149,15,172,79,117,196,143,122,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
53832,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Griffin Vaughn,60,Griffin,Vaughn,sample@email.com,Male,Female,8,3,8,4,Kin Mentor,Yes,Entrepreneurship;Pharmaceutical;Media and News;,3,9,196,63,163,79,90,50,104,166,149,17,115,103,35,105,59,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
964404,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sylvia Rhodes,61,Sylvia,Rhodes,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,5,9,2,3,Kin Mentor,Yes,Technology;Consulting;,4,1,114,139,15,28,178,1,67,158,93,124,86,164,81,166,198,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
312524,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Linden Fox,62,Linden,Fox,sample@email.com,Female,Male,8,10,8,7,Kin Mentor,No,Finance;Arts and Design;Technology;,4,8,4,102,90,66,70,25,172,86,109,32,3,140,125,150,30,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
801665,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Freya Bell,63,Freya,Bell,sample@email.com,Male,Female,7,1,4,1,Kin Mentor,Yes,Technology;Human Resources;Other;Entertainment;,8,9,137,48,125,100,187,31,17,24,138,10,157,184,93,22,136,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
858569,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Beckett Monroe,64,Beckett,Monroe,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,7,3,8,9,Kin Mentor,Yes,Aerospace;,9,3,2,161,32,120,98,22,147,80,55,0,195,53,69,47,114,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
266490,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Cora Haynes,65,Cora,Haynes,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,10,10,7,6,Kin Mentor,Yes,Accounting;Government;,5,4,175,23,131,172,107,147,186,53,188,145,117,78,55,85,167,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
225541,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Wilder Finch,66,Wilder,Finch,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,2,9,3,9,Kin Mentor,No,Other;Engineering;Pharmaceutical;Human Resources;Arts and Design;,5,6,125,94,82,24,61,81,23,142,160,92,93,150,185,165,41,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
105938,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Mira Langston,67,Mira,Langston,sample@email.com,Female,No Preference,2,10,5,5,Kin Mentor,Yes,Agriculture;Aerospace;Consulting;Food and Beverage;Pharmaceutical;,3,8,158,121,38,27,9,146,133,109,85,163,67,1,84,136,46,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
235398,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Evander Brooks,68,Evander,Brooks,sample@email.com,Female,Male,4,4,4,1,Kin Mentor,Yes,Agriculture;,3,2,160,143,76,94,184,189,21,103,22,20,0,85,73,193,44,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
578663,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,June Preston,69,June,Preston,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,8,8,1,1,Kin Mentor,Yes,Finance;,9,3,171,181,178,32,120,35,126,190,24,96,99,65,52,131,57,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
238471,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Damian Walker,70,Damian,Walker,sample@email.com,Male,Female,6,5,8,5,Kin Mentor,No,Advertising/Marketing;Entertainment;Healthcare;Agriculture;Legal;,5,10,185,41,194,103,16,116,129,109,82,177,148,55,111,124,152,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
