Id,Start time,Completion time,Email,Name,KIN Mentorship ID (Link to Spreadsheet),First Name,Last Name,Email Address,To which gender identity do you most identify?,Please indicate if you have a preference for what gender your mentor/mentee is:,How important is accessing and developing a professional AAPI network?,How open are you to exploring topics outside of your immediate career or academic focus in the mentorship?,"How much do you value a structured mentoring relationship (e.g., goal setting, progress tracking)?","How important is frequent communication (e.g., weekly or bi-weekly) in a mentoring relationship?",Select if you are a Kin Mentor or Kin Mentee,Would you be open to the possibility of having 2 Kin Mentees?,What industries can you provide mentorship on?,"How comfortable do you feel providing guidance on professional skills such as resume writing, interviewing, personal brand, presentation skills, etc.?",How confident do you feel in guiding your mentee in securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentee preference?,Who is your #2 Kin Mentee preference?,Who is your #3 Kin Mentee preference?,Who is your #4 Kin Mentee preference?,Who is your #5 Kin Mentee preference?,Who is your #6 Kin Mentee preference?,Who is your #7 Kin Mentee preference?,Who is your #8 Kin Mentee preference?,Who is your #9 Kin Mentee preference?,Who is your #10 Kin Mentee preference?,Who is your #11 Kin Mentee preference?,Who is your #12 Kin Mentee preference?,Who is your #13 Kin Mentee preference?,Who is your #14 Kin Mentee preference?,Who is your #15 Kin Mentee preference?,Would you be open to the possibility of having a 1 Kin Mentor: 2 Kin Mentee mentorship partnership?,What industries are you interested in receiving mentorship on?,"How important is enhancing professional skills (resume writing, interviewing, personal brand, presentation skills, etc.)?",How important is securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentor preference?,Who is your #2 Kin Mentor preference?,Who is your #3 Kin Mentor preference?,Who is your #4 Kin Mentor preference?,Who is your #5 Kin Mentor preference?,Who is your #6 Kin Mentor preference?,Who is your #7 Kin Mentor preference?,Who is your #8 Kin Mentor preference?,Who is your #9 Kin Mentor preference?,Who is your #10 Kin Mentor preference?,Who is your #11 Kin Mentor preference?,Who is your #12 Kin Mentor preference?,Who is your #13 Kin Mentor preference?,Who is your #14 Kin Mentor preference?,Who is your #15 Kin Mentor preference?,How comfortable do you feel in asking for help in achieving your academic and career goals?,How prepared do you feel to take the next steps in your career?,How connected do you feel to a network of professionals to achieve your academic and career goals?,"As an AAPI student, how empowered (supported and confident) do you feel in your ability to achieve your career goals?",How connected do you feel to the AAPI community?,Is there anything else that you would like us to consider as part of the matching process?
852829,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Torin Frost,197,Torin,Frost,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,6,1,6,10,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Hospitality;Pharmaceutical;,1,7,64,34,185,118,44,197,105,120,67,15,6,128,191,47,21,8,1,6,5,2,Filler String
759859,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Farrah Knight,198,Farrah,Knight,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,3,6,3,8,Kin Mentee,,,,,,,,,,,,,,,,,,,,No,Accounting;Aerospace;Media and News;Pharmaceutical;Fashion;,3,8,46,2,166,61,57,102,104,142,32,196,16,21,180,44,172,1,9,6,10,1,Filler String
487303,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Dorian Locke,199,Dorian,Locke,sample@email.com,Male,Male,7,2,8,1,Kin Mentee,,,,,,,,,,,,,,,,,,,,Yes,Real Estate;Human Resources;Nonprofit;,1,6,125,170,178,22,63,165,187,18,92,150,197,194,132,122,134,3,8,6,3,4,Filler String
667920,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elise Wilder,0,Elise,Wilder,sample@email.com,Male,No Preference,10,4,6,10,Kin Mentor,Yes,Technology;Government;Agriculture;,9,8,120,94,114,72,70,151,75,96,148,199,195,141,90,92,193,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
482347,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Roman Hayes,1,Roman,Hayes,sample@email.com,Female,Male,6,5,3,10,Kin Mentor,No,Entertainment;Real Estate;Legal;Food and Beverage;,7,9,186,163,67,45,154,141,99,24,174,101,188,25,39,175,26,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
236716,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Faye Remington,2,Faye,Remington,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,3,8,3,2,Kin Mentor,No,Entrepreneurship;,7,4,177,176,165,127,45,49,157,118,113,57,159,6,79,112,7,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
703442,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Caspian Lowe,3,Caspian,Lowe,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,7,6,6,8,Kin Mentor,No,Entertainment;Other;Healthcare;Accounting;,1,4,118,8,23,119,158,101,177,68,189,36,91,143,188,99,81,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
552839,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Etta Monroe,4,Etta,Monroe,sample@email.com,Male,No Preference,9,1,9,7,Kin Mentor,No,Agriculture;Education;Aerospace;,9,6,71,121,145,7,108,38,95,87,22,159,63,69,115,185,35,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
297560,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Griffin Cross,5,Griffin,Cross,sample@email.com,Female,Male,6,2,2,10,Kin Mentor,No,Arts and Design;Hospitality;Legal;Human Resources;Fashion;,7,2,70,123,122,82,121,169,43,153,182,178,85,133,189,96,80,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
234308,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ivy Mathis,6,Ivy,Mathis,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,7,1,9,5,Kin Mentor,No,Media and News;Engineering;Entertainment;,10,8,93,125,109,85,169,163,8,129,132,141,152,154,186,114,155,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
27650,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Orin Hale,7,Orin,Hale,sample@email.com,Male,No Preference,4,3,4,8,Kin Mentor,No,Agriculture;,2,4,95,121,91,137,147,67,192,156,39,26,8,122,143,60,104,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
349976,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elara Clarke,8,Elara,Clarke,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,9,6,8,8,Kin Mentor,Yes,Engineering;Entrepreneurship;Agriculture;Arts and Design;,8,4,137,103,5,151,185,15,23,187,164,152,13,153,196,78,176,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
966730,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Caden Foster,9,Caden,Foster,sample@email.com,Female,Male,6,4,8,10,Kin Mentor,Yes,Entrepreneurship;Education;Finance;,4,5,195,184,9,120,98,80,39,17,199,191,29,193,150,107,46,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
6933,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Liana Grey,10,Liana,Grey,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,2,10,1,1,Kin Mentor,No,Nonprofit;,8,9,154,172,144,96,121,73,127,182,141,195,174,186,114,15,156,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
791315,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Holden Drake,11,Holden,Drake,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,1,10,5,6,Kin Mentor,Yes,Legal;Engineering;,8,8,19,23,127,192,11,30,191,119,163,159,168,104,96,9,155,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
450878,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Isolde Finch,12,Isolde,Finch,sample@email.com,Female,No Preference,3,2,2,7,Kin Mentor,Yes,Finance;Food and Beverage;Fashion;Accounting;,8,1,173,145,171,74,159,116,90,125,15,33,63,30,129,18,148,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
508551,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Paxton Whitmore,13,Paxton,Whitmore,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,6,3,1,4,Kin Mentor,No,Engineering;Arts and Design;Media and News;Entertainment;Consulting;,1,1,27,49,157,37,6,15,17,111,36,161,87,12,32,180,183,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
689811,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Seren Hayes,14,Seren,Hayes,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,9,10,7,5,Kin Mentor,No,Aerospace;Agriculture;Accounting;Finance;Arts and Design;,10,9,79,187,122,70,84,164,114,88,197,192,138,118,175,51,23,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
627608,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Zander Lake,15,Zander,Lake,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,2,8,1,8,Kin Mentor,No,Accounting;Advertising/Marketing;Entertainment;Fashion;,9,3,43,14,77,191,40,9,0,1,87,155,32,69,102,199,188,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
516022,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lyra Harlan,16,Lyra,Harlan,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,7,1,7,10,Kin Mentor,No,Aerospace;Human Resources;Food and Beverage;,4,5,115,176,112,29,154,182,28,113,162,35,159,174,128,141,192,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
311201,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Reeve Walton,17,Reeve,Walton,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,5,8,10,6,Kin Mentor,No,Nonprofit;,9,10,10,108,89,67,171,134,70,8,41,49,150,23,132,113,196,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
684809,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Marigold Shaw,18,Marigold,Shaw,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,7,2,7,3,Kin Mentor,Yes,Technology;Legal;Media and News;,7,4,44,90,46,49,41,165,10,194,83,177,135,56,151,78,124,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
432660,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Bowen Gray,19,Bowen,Gray,sample@email.com,Male,No Preference,2,4,8,7,Kin Mentor,No,Engineering;Entrepreneurship;Other;,8,1,181,46,191,194,143,197,144,79,6,189,72,168,60,142,151,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
815810,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elysia Hale,20,Elysia,Hale,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,5,6,8,8,Kin Mentor,No,Education;Technology;Finance;Fashion;Real Estate;,5,10,37,51,102,86,70,9,134,156,24,141,81,171,45,170,121,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
296689,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Luca Monroe,21,Luca,Monroe,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,1,4,1,2,Kin Mentor,Yes,Government;Entertainment;Hospitality;,6,4,150,129,17,86,168,91,111,68,132,180,158,190,37,24,69,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
705708,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Naya Reid,22,Naya,Reid,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,10,7,4,10,Kin Mentor,Yes,Food and Beverage;Pharmaceutical;Nonprofit;Engineering;,7,6,114,13,31,77,178,190,95,60,158,5,150,139,198,180,117,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
927980,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maxton Carter,23,Maxton,Carter,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,7,5,8,2,Kin Mentor,No,Food and Beverage;Healthcare;Hospitality;,1,7,184,194,34,84,20,53,115,163,6,174,7,134,191,126,95,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
65913,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Opal Tate,24,Opal,Tate,sample@email.com,Male,Male,5,8,3,2,Kin Mentor,Yes,Media and News;Aerospace;Education;,2,1,180,193,84,166,117,106,74,104,170,99,34,163,75,190,128,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
583993,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Zephyr Bowen,25,Zephyr,Bowen,sample@email.com,Female,No Preference,5,8,5,6,Kin Mentor,Yes,Media and News;Engineering;,7,5,50,188,29,86,49,159,97,53,6,36,144,126,21,22,71,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
277604,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Alina Morgan,26,Alina,Morgan,sample@email.com,Female,Male,10,3,2,8,Kin Mentor,No,Arts and Design;,4,7,41,199,12,73,13,55,53,4,93,168,109,195,60,122,62,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
107810,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lachlan Woods,27,Lachlan,Woods,sample@email.com,Male,Female,1,7,4,9,Kin Mentor,No,Education;,4,1,92,191,156,161,38,155,54,66,181,170,85,64,36,154,27,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
962602,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Talia Drake,28,Talia,Drake,sample@email.com,Male,Female,2,6,1,10,Kin Mentor,No,Agriculture;Media and News;Other;,4,3,62,165,65,154,104,36,78,149,150,23,44,55,139,1,143,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
756424,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Theron Hale,29,Theron,Hale,sample@email.com,Male,Male,1,8,9,7,Kin Mentor,No,Agriculture;Pharmaceutical;Real Estate;,3,2,133,79,83,44,46,142,112,17,3,63,36,136,54,106,37,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
975222,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sylvie Reid,30,Sylvie,Reid,sample@email.com,Female,Male,7,6,10,5,Kin Mentor,Yes,Healthcare;Agriculture;Entrepreneurship;,8,8,182,51,108,28,117,68,74,132,43,104,171,191,193,144,63,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
130184,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Atlas Vaughn,31,Atlas,Vaughn,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,1,2,10,10,Kin Mentor,Yes,Healthcare;Other;,8,10,102,87,2,163,144,9,114,133,49,68,149,112,167,39,143,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
432901,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Elinor Fields,32,Elinor,Fields,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,4,3,6,10,Kin Mentor,No,Other;Technology;,5,5,71,84,53,89,124,128,172,108,152,130,174,176,61,75,13,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
920711,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sterling Voss,33,Sterling,Voss,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,10,5,2,5,Kin Mentor,No,Nonprofit;,2,3,186,0,88,62,83,119,150,99,24,142,121,179,184,63,60,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
296107,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Livia Hart,34,Livia,Hart,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,1,10,9,5,Kin Mentor,Yes,Entertainment;,6,3,31,118,100,94,37,146,173,96,2,124,35,11,188,23,3,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
564421,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Arden Lowe,35,Arden,Lowe,sample@email.com,Male,Male,2,6,1,8,Kin Mentor,Yes,Food and Beverage;,5,3,193,36,13,23,14,106,121,189,76,167,156,59,139,118,6,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
252418,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rhett Palmer,36,Rhett,Palmer,sample@email.com,Male,Male,1,1,9,5,Kin Mentor,Yes,Fashion;Real Estate;Agriculture;Entrepreneurship;,6,7,32,43,1,54,24,5,178,13,100,159,147,109,139,87,15,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
941303,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Verona Maddox,37,Verona,Maddox,sample@email.com,Female,No Preference,9,9,10,5,Kin Mentor,Yes,Media and News;Nonprofit;Real Estate;Aerospace;,5,6,154,26,159,22,151,91,171,127,48,187,189,133,198,0,38,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
786507,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Declan Reed,38,Declan,Reed,sample@email.com,Female,Female,1,7,1,2,Kin Mentor,No,Technology;Education;Accounting;Healthcare;Fashion;,2,8,99,168,154,117,92,158,79,10,118,53,112,90,175,182,176,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
716074,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Amara Hayes,39,Amara,Hayes,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,1,1,7,5,Kin Mentor,Yes,Consulting;Pharmaceutical;Healthcare;Accounting;,2,4,126,140,80,82,40,51,127,94,49,68,71,42,21,15,121,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
960153,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Owen Frost,40,Owen,Frost,sample@email.com,Male,No Preference,6,10,3,10,Kin Mentor,No,Advertising/Marketing;Technology;Legal;,7,4,176,53,106,86,41,2,49,99,5,14,95,196,161,129,13,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
812323,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Brielle Larson,41,Brielle,Larson,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,2,9,5,9,Kin Mentor,No,Entrepreneurship;Entertainment;,1,4,72,115,0,129,114,157,87,62,175,183,94,21,68,15,191,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
299350,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Kael Montgomery,42,Kael,Montgomery,sample@email.com,Male,Male,10,9,6,8,Kin Mentor,No,Nonprofit;Accounting;,7,1,88,70,69,115,34,110,9,24,147,167,196,164,76,57,99,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
910882,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Odalys Quinn,43,Odalys,Quinn,sample@email.com,Female,Male,2,1,1,1,Kin Mentor,No,Advertising/Marketing;,7,2,148,25,24,64,109,185,54,149,102,134,104,77,38,115,50,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
791736,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Soren Beck,44,Soren,Beck,sample@email.com,Male,Male,9,7,4,4,Kin Mentor,Yes,Aerospace;Advertising/Marketing;Pharmaceutical;Education;Real Estate;,7,7,81,45,174,123,155,71,113,34,179,124,152,171,150,133,9,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
408638,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Astrid Maddox,45,Astrid,Maddox,sample@email.com,Male,Male,9,9,4,9,Kin Mentor,No,Legal;,5,6,43,107,184,123,133,132,105,103,24,181,117,41,153,97,57,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
174352,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Drake Langston,46,Drake,Langston,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,10,6,6,7,Kin Mentor,Yes,Pharmaceutical;Technology;Legal;Entrepreneurship;,8,8,190,199,184,189,25,141,53,9,198,34,113,173,197,56,139,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
750628,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maeva Price,47,Maeva,Price,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,10,4,9,8,Kin Mentor,Yes,Agriculture;Engineering;,10,5,174,11,175,154,132,113,83,151,57,72,195,26,116,110,54,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
546976,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Camden Lang,48,Camden,Lang,sample@email.com,Male,No Preference,3,10,5,1,Kin Mentor,No,Entertainment;Finance;Other;Hospitality;Human Resources;,2,10,59,26,172,199,188,86,84,63,130,159,20,97,135,36,32,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
898882,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Aurora Vale,49,Aurora,Vale,sample@email.com,Male,No Preference,7,6,7,8,Kin Mentor,Yes,Hospitality;Nonprofit;Human Resources;,2,5,103,127,114,13,167,2,154,46,0,174,152,140,162,176,42,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
470074,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Eamon Hart,50,Eamon,Hart,sample@email.com,Male,Female,5,6,5,3,Kin Mentor,Yes,Agriculture;Engineering;Media and News;Education;,1,10,191,64,199,15,14,160,124,47,110,85,45,27,48,71,51,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
898903,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ember Whitman,51,Ember,Whitman,sample@email.com,Female,No Preference,5,1,7,1,Kin Mentor,No,Fashion;Engineering;Technology;Agriculture;,3,10,139,100,127,147,109,180,34,158,111,20,135,52,49,1,73,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
141282,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Tristan March,52,Tristan,March,sample@email.com,Male,Female,2,7,3,9,Kin Mentor,No,Other;Real Estate;Technology;,8,3,56,130,87,34,65,49,143,48,197,30,69,159,147,22,4,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
465756,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Isla Nairn,53,Isla,Nairn,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,4,10,3,1,Kin Mentor,No,Real Estate;Nonprofit;Consulting;Media and News;,9,10,5,10,12,41,55,123,83,65,3,13,135,199,46,147,26,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
886954,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Warren Hayes,54,Warren,Hayes,sample@email.com,Male,No Preference,6,10,5,4,Kin Mentor,No,Pharmaceutical;Food and Beverage;,8,5,141,16,156,191,98,129,116,132,153,73,146,105,180,124,155,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
438653,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Paloma Quinn,55,Paloma,Quinn,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,5,2,8,8,Kin Mentor,Yes,Pharmaceutical;Nonprofit;Agriculture;Aerospace;Advertising/Marketing;,5,1,117,99,120,161,61,38,57,45,148,18,37,129,118,173,157,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
563695,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rowan Tate,56,Rowan,Tate,sample@email.com,Female,No Preference,2,3,6,3,Kin Mentor,No,Fashion;Entertainment;Technology;Engineering;Media and News;,6,4,132,92,46,35,154,167,153,174,69,198,40,30,169,158,6,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
160044,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Vivienne Bell,57,Vivienne,Bell,sample@email.com,Male,No Preference,7,9,3,2,Kin Mentor,Yes,Accounting;Nonprofit;Hospitality;Consulting;Engineering;,6,6,121,154,101,113,31,51,37,196,144,57,46,2,25,152,185,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
340934,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Everett Lewis,58,Everett,Lewis,sample@email.com,Male,Female,9,2,6,9,Kin Mentor,Yes,Media and News;Consulting;Engineering;Arts and Design;Fashion;,8,5,191,144,81,60,101,92,26,126,37,79,74,73,68,25,136,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
169374,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Leona Shaw,59,Leona,Shaw,sample@email.com,Female,No Preference,8,1,6,3,Kin Mentor,Yes,Healthcare;Aerospace;Hospitality;,8,5,117,64,154,142,84,187,95,15,192,52,128,90,72,125,132,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
143746,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Griffin Vaughn,60,Griffin,Vaughn,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,3,6,3,1,Kin Mentor,No,Media and News;Fashion;Accounting;,1,7,49,45,89,131,108,31,93,180,27,189,11,7,170,95,80,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
968892,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sylvia Rhodes,61,Sylvia,Rhodes,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,8,4,6,6,Kin Mentor,No,Consulting;Finance;,3,7,163,181,81,47,41,112,44,34,83,102,104,76,61,141,169,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
917500,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Linden Fox,62,Linden,Fox,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,9,7,8,7,Kin Mentor,No,Media and News;Hospitality;,3,3,107,46,104,103,184,199,24,40,79,130,114,3,194,198,124,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
492426,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Freya Bell,63,Freya,Bell,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,4,1,1,7,Kin Mentor,Yes,Legal;Human Resources;Other;Media and News;Agriculture;,10,7,73,161,70,37,81,30,192,78,154,45,43,84,66,132,19,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
980483,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Beckett Monroe,64,Beckett,Monroe,sample@email.com,Male,Female,7,4,5,5,Kin Mentor,No,Real Estate;Education;Other;Government;Entertainment;,1,1,172,7,157,0,29,150,189,192,104,136,148,91,97,175,26,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
51275,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Cora Haynes,65,Cora,Haynes,sample@email.com,Female,No Preference,2,1,8,2,Kin Mentor,Yes,Government;,10,4,114,140,96,25,135,109,154,183,62,92,187,145,166,133,164,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
259508,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Wilder Finch,66,Wilder,Finch,sample@email.com,Female,Male,9,4,5,8,Kin Mentor,No,Nonprofit;Real Estate;,6,1,50,44,194,197,138,118,162,106,199,148,48,28,14,90,184,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
